ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaultpaymentnextmonth
27219,3611301,,-3,-2,-31,4,-2,14,-2,-2,10,6492,6069,,1201,-156026.2766,,1050,0,226.163846,14813.39137,0,,1
27220,145184.9405,1,3,,42,0,,0,,,0,148826,,151864,147485,111894.7625,98109,,6012,-900.3349538,5577.936643,,4000,0
27221,58765.90462,1,1,,32,0,0,0,,0,,26650,26127,26608,,23715.49997,26809,2000,2000,,-1585.449815,,,0
27222,318880.9109,1,2,2,36,2,2,2,2,2,2,285177,291282,,293046,297993.67,,13003,9003,5376.563706,3984.112172,8838,604,1
27223,186603.8747,1,1,,30,1,-1,-1,-1,-1,-1,,,,650,,,650,0,-2297.821265,411.0023216,,325,1
27224,501436.7029,1,,2,,0,0,-1,-1,0,,30056,18415,1697,,20267.15412,5393,6000,1697,,2063.34983,5400,8300,0
27225,,1,,2,34,0,0,0,0,0,,72463,,78520,69750,57741.55134,47418,7000,,,3228.570164,,,1
27226,,1,2,,31,0,0,2,,0,,77107,,91508,86167,46276.56506,50704,,0,3835.389377,1581.216412,,2000,0
27227,18638223.19,,-1,-1,-33,-2,-2,-2,-2,-2,-2,,,4664,,1084973.847,4097,4114,4687,-1842.238499,290094.7909,4117,5838,0
27228,420192.6557,,1,1,35,-1,-1,0,0,-1,,,83728,,65246,56523.13226,52724,83728,2637,3701.501745,8811.970785,2724,2000,0
27229,55708.45156,1,2,1,40,,4,,,4,3,,14039,13528,13810,,13971,0,0,-1241.17229,28.73333444,0,,0
27230,200522.1324,1,2,1,34,1,-2,-1,-1,-2,,,,2698,6951,,12023,,,3927.656199,6498.473751,241,13074,0
27231,176900.282,,1,,36,,,,0,,0,89082,91055,89064,90019,104883.8371,98666,4000,,,6684.177973,7000,4000,1
27232,385130.206,1,,1,48,-1,-1,-1,,-1,-1,17670,10179,,,29561.45838,20962,10233,13826,-921.1973649,7173.868994,21061,,0
27233,285787.445,1,,1,,-1,-1,-2,-2,-1,-1,1350,,0,,-61.94501999,0,,0,8668.900303,-372.4048991,0,,0
27234,,1,,1,32,-1,,-1,-1,,-1,7462,,5562,3906,4899.944761,3079,2721,5588,3167.507058,9778.930364,3093,4095,0
27235,265819.0196,1,,1,35,-1,-1,-1,0,-1,-1,2024,,21790,17102,8547.247021,22659,,21817,,10222.49578,22772,22820,0
27236,3611301,-1,,-2,-31,3,,4,-1,,11,20505,22553,,23531,-1382086.785,25592,2700,,-1941.278348,-32565.89818,1500,,1
27237,,1,2,1,39,0,0,0,0,0,,88081,83960,,56089,64411.57151,,3244,,120230.0683,,2110,,1
27238,,,2,2,38,-1,-1,-1,-1,-1,,72607,1995,2791,4644,3144.242772,2245,2003,2803,,6208.986616,2254,1811,0
27239,74905.84532,1,,,,0,0,2,0,0,0,11204,,17405,20207,28357.01324,26406,,,2502.995776,7295.173357,3545,3649,0
27240,253906.0349,1,,1,39,,-1,-1,-1,-1,-1,14719,3192,4389,10179,27167.73223,1899,3192,4397,1120.392242,7316.846189,1899,21986,0
27241,,1,1,,,0,0,0,0,0,-1,,18968,19958,,13905.24493,22,,1600,,,22,5000,0
27242,58366.58557,1,2,1,,2,0,0,0,0,0,29492,,30720,29204,8362.475341,28501,,1879,,,900,,0
27243,30072.25814,,2,,33,,,0,0,,0,18844,20039,,20578,,18998,,1371,,-146.5317956,1000,1000,1
27244,147653.642,1,3,1,37,-1,-1,-1,0,-1,-1,1170,420,2745,3053,,1312,420,2745,-3774.59248,974.4909664,1312,1110,1
27245,331393.3184,,,1,32,0,,0,0,,2,,15864,18599,,15111.70849,25354,5000,3000,9383.582665,,,1000,0
27246,105389.282,1,,2,35,,0,0,0,0,,,,54108,55310,,43536,,3000,,3999.688483,2000,2000,0
27247,66306.61307,1,,,42,1,2,0,0,2,2,,48019,45368,-500,,7258,0,,2712.937802,8578.036539,,1000,0
27248,24367148.08,-1,-3,,,,1,6,-2,1,3,,59122,72930,76543,-4213607.661,77763,,20000,,,6000,,1
27249,,1,1,2,,0,0,0,0,0,0,120448,115977,104887,86807,62784.622,12420,3939,3506,2972.24248,,1031,,0
27250,36754.06077,,2,,30,,-1,-1,-1,-1,0,0,676,-104,9732,-6705.948262,9339,676,0,-2930.458447,,333,407,0
27251,235607.147,1,1,1,,,,0,,,0,,150011,,138054,133756.8101,136196,,4700,4065.09841,4472.333406,4436,4765,0
27252,240263.2793,1,,,,0,0,0,0,0,0,137122,138268,127797,,103967.4019,112253,6700,,1134.492171,2276.426088,5000,,0
27253,30857.10599,1,2,,43,0,0,0,0,0,0,27681,,28924,29521,38809.86321,30201,1458,1485,4579.443851,,1347,558,0
27254,3611301,-1,-3,-2,,-2,12,-1,-8,12,-8,390,780,390,0,,0,780,,,-2874.966533,0,0,0
27255,94623.46036,,1,,46,2,2,2,2,2,2,40509,40551,42592,43296,43887.67582,,1000,3000,-5872.97844,-1693.763141,0,3500,0
27256,14089822.52,-1,-3,,-28,,0,0,0,0,0,249827,191305,,,,95309,,3899,4114.935522,82365.71463,3301,3525,0
27257,,1,3,,45,-2,-2,,-2,-2,-2,389,,8362,882,2599.629766,,350,8403,4747.194887,,1391,1156,0
27258,148636.5693,1,3,,42,0,0,0,0,0,,,141168,143215,,,,7000,,,7497.598678,,5005,0
27259,545656.5238,,1,,,0,0,0,0,0,0,,335081,333120,304353,,288945,12188,12639,2182.608249,11536.15369,,16947,0
27260,16509.57641,,1,2,30,2,2,2,2,2,0,16855,,19820,19104,27364.4243,20527,,2832,-3441.210945,1759.804619,1151,0,1
27261,128355.0811,1,1,,29,0,0,0,,0,0,,,66258,,48136.7364,46255,3000,3000,645.8957969,6005.951732,2000,2000,0
27262,,,3,2,,1,,3,2,,2,15526,14996,14474,,,,,,,255.0444466,0,2000,0
27263,51889.71545,1,2,,,3,2,3,2,2,2,33759,36388,,36247,40288.89052,37537,3500,0,7767.28016,529.8171647,2900,,1
27264,3611301,-1,,-2,-37,-1,4,-8,-2,4,4,519901,499024,494290,,-18138731.37,389927,0,20600,265.9043294,-166518.8703,13600,13600,0
27265,,1,2,2,41,0,0,0,0,0,0,369398,342174,298536,168389,152968.9749,,,,,8127.025122,,188000,0
27266,172421.285,1,,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,,0,,0,,,0,2380,0
27267,,1,1,1,45,-2,-2,-2,-2,-2,-2,8964,1168,6495,-16,-14886.85911,-16,1174,,33382.77373,,0,,0
27268,,1,1,1,42,2,2,0,0,2,2,,13613,,16532,15038.32914,17701,0,1247,2689.266673,-2091.861593,2000,0,1
27269,531234.1369,1,,,32,0,,0,2,,,126599,132527,,142235,136142.7064,148697,8000,8500,2985.133311,,6000,15000,0
27270,358795.021,1,2,1,,,0,0,0,0,,288908,288614,245375,249931,203752.1287,,12036,11483,5243.73154,8394.553949,6549,6520,0
27271,13064074.68,-1,,-1,,-2,,-2,-2,,-2,22839,,12035,33604,384296.7595,,7783,12046,138.9128588,-22176.06238,1190,590,0
27272,508530.1482,1,1,2,39,,-1,,,-1,0,22204,83528,,23804,87857.17818,6655,83643,472,1840.209708,,33,3984,0
27273,3611301,,-1,-2,-33,-2,-2,0,9,-2,0,10635,9921,2570,14722,-541657.5487,14800,10046,2570,-506.3779335,,14800,,1
27274,264423.2477,,,,46,,-2,-2,-2,-2,-2,,,500,0,14197.08665,,0,,,-3892.03792,0,0,1
27275,3611301,-1,-1,,-28,-3,3,-7,4,3,11,59114,59350,62130,56391,-2348837.876,39122,2800,4905,-1051.611098,,,1600,1
27276,170958.9789,1,2,1,44,-1,-1,-1,-1,-1,-1,4735,3668,21602,,-3575.921178,16751,3679,21666,8136.434247,1060.791343,16759,5010,0
27277,227753.2278,1,1,,,2,2,2,2,2,2,,45379,45858,45781,52682.56498,,,1500,,,2000,,1
27278,31771.21686,,,2,,1,2,2,2,2,0,18330,,20346,,9431.182348,16755,,3208,1286.078561,894.5037923,453,138,0
27279,343299.4501,1,1,1,41,-2,-2,-2,-2,-2,-2,316,,2178,316,28160.45752,1510,736,2178,14644.55339,,,485,1
27280,105986.0589,1,2,,39,0,0,-2,-2,0,-2,91300,0,0,0,,0,0,0,-1772.891945,3939.256669,0,,0
27281,189957.0457,1,,,37,0,0,0,0,0,0,102937,,85805,87462,87896.12323,91609,,4100,6215.357916,848.2353367,,4000,0
27282,380779.1567,1,1,1,46,1,-2,-2,,-2,-2,0,,0,0,14380.55892,,0,0,29714.43023,,0,0,0
27283,78833.83858,1,,,28,0,0,0,0,0,0,49468,49896,,,47658.79195,,1900,2004,4621.394429,3294.486625,,2001,0
27284,183151.2806,1,1,2,32,0,0,0,0,0,,141634,,148817,154033,166841.2088,151806,5700,6000,-1199.379339,3115.681774,,5316,0
27285,212353.8353,1,1,1,41,-1,-1,-1,-1,-1,,580,580,580,580,-2312.46264,,580,580,296.411215,5870.532864,,,1
27286,273799.1812,1,1,,32,0,,0,0,,0,217798,202676,199490,181857,190625.2858,,,10123,8066.108522,3898.541196,,7037,0
27287,193194.8852,1,1,,34,1,-2,,-1,-2,0,,,0,41673,51272.08133,36171,0,,-967.5005769,-1301.1439,1444,,0
27288,151799.3414,1,1,2,30,0,0,0,0,0,0,201864,,146685,,89867.30122,92759,13230,31280,-2021.65899,7881.068557,,,0
27289,,1,2,,31,0,0,0,0,0,0,359491,354962,276310,,182462.7241,,14108,11100,755.5361622,5268.867954,6372,,1
27290,247060.2174,1,1,1,35,-2,-2,-2,-2,-2,-2,,,2562,,-6674.121967,987,,2566,63008.21179,-2388.260256,989,3129,0
27291,224748.1393,1,2,,35,0,0,0,0,0,0,,,,,,8171,1505,1327,-5603.773687,619.7627304,500,2000,0
27292,,,,-1,,,-1,-1,2,-1,-2,,-150,6254,6023,176572.9386,0,,6404,,18636.4306,0,,0
27293,427305.3369,1,,1,37,-2,-2,-2,-2,-2,-2,16666,16662,19428,,25573.76666,41175,16662,19432,-2269.118827,22777.9777,41214,36472,0
27294,46624.41643,1,,2,,0,0,0,0,0,,,,8464,9474,,9960,,2148,3759.103291,2694.771739,400,,0
27295,,-1,,,-30,,,5,1,,-1,37218,33720,24666,,,0,1641,1200,-10556.3048,65904.47014,,0,1
27296,154122.3851,1,,1,45,,,-2,-2,,,,0,0,0,-4337.923121,0,0,0,,-2418.876868,,0,0
27297,-42476.97289,1,,2,43,,0,,0,0,,9545,10443,,,18219.31635,,1117,1125,,170.4777569,,345,0
27298,16574.41544,1,3,,43,0,0,0,0,0,,15921,,17954,18966,3009.155301,19962,,1304,,-1893.400363,,463,1
27299,,1,,,,0,0,2,3,0,2,15068,,20107,19496,,20581,3500,2400,-2057.190459,911.7938132,2000,0,0
27300,,1,,2,32,-1,-1,-1,-1,-1,-1,55741,74048,29381,56372,44540.52208,,,29403,9593.003889,33249.24156,4575,,0
27301,135104.3635,,2,1,48,0,0,0,,0,,,121098,123460,66902,61252.91772,69661,4955,4947,-89.91568893,,2530,2538,0
27302,-6959.36683,1,2,,30,,0,,0,0,0,29993,,28561,-229,,26655,1856,,5700.93337,29135.77685,,3000,0
27303,494043.5934,1,1,1,31,0,0,0,0,0,0,400780,408982,,316654,,294926,30000,25025,-1086.891741,16880.57205,20000,0,0
27304,3611301,-1,-1,-2,-31,-5,12,-8,0,12,2,64670,68574,71849,,-3415812.516,,,5000,-727.1726754,-104680.399,5000,,1
27305,10626985.35,,,-2,,2,-4,-4,6,-4,-3,15321,,933,21227,-3030601.154,58587,5006,938,734.5610159,-703822.9359,51413,7738,1
27306,349481.7566,,3,1,44,0,0,0,0,0,0,109424,111606,,110578,,111127,4032,4117,-1032.441192,3624.975019,3900,3382,0
27307,44757.5091,,,2,44,0,-1,-1,0,-1,0,19696,203,,19961,15976.54112,19981,,20710,-2708.787337,-3340.306852,712,860,0
27308,15663.26062,1,2,1,37,,0,0,0,0,,11551,,7266,,-3861.100782,,1102,,2113.550538,-708.2588703,47,0,0
27309,3611301,-1,,-2,-33,9,1,-6,-1,1,10,16247,15689,18417,,-934487.5525,,0,3000,-1551.377926,-86359.82648,0,1000,1
27310,202287.8252,,1,2,,0,0,-1,-1,0,0,14588,6689,4664,9530,102190.1513,,5021,4674,2665.335598,120291.3431,0,0,0
27311,52815.65381,1,,1,34,,0,0,0,0,0,2799,2164,,3296,8763.709525,4435,2005,1200,2103.408326,2628.548719,1000,95,0
27312,285900.8804,,,,,-1,3,,-1,3,-1,652,652,326,,5532.417872,,0,0,7461.796604,8437.73738,101,326,0
27313,367505.6687,1,1,1,49,-1,-1,-1,,-1,-2,38810,58265,49415,,-8734.508091,,58265,,6854.139652,2511.632221,0,0,0
27314,329077.9931,,1,2,,0,0,0,0,0,0,,278821,,,287654.3743,300623,10010,,16105.31222,,12000,23035,0
27315,12854.17035,1,1,,37,0,0,0,0,0,,29104,30606,30416,,33346.54984,29083,,,,418.549396,1000,402,1
27316,3611301,-1,-2,-2,-38,,-7,5,4,-7,,73171,,64814,,,46002,5000,,-6258.357691,,5000,,1
27317,3611301,,-5,-2,-44,-6,-3,-3,-2,-3,-1,8958,8774,9461,9457,-207738.9778,,1147,1224,-1948.164205,,150,,1
27318,,-1,-3,,-47,,0,0,0,0,0,67938,,,47176,2314962.947,,,,1778.051526,25459.67853,1634,2000,1
27319,,1,1,2,37,,-2,-2,-2,-2,-2,,0,0,,6015.198303,4792,0,,5064.440095,-551.2177107,4792,490,0
27320,,,3,1,43,0,0,2,2,0,0,251135,268949,,277335,281721.3703,304280,22000,,904.1214947,12934.40903,26000,12000,0
27321,,,1,1,41,,2,2,2,2,,114952,,119314,120882,117166.7871,120398,6000,5100,1638.562926,-2770.813888,5000,5000,0
27322,106591.8729,1,1,1,31,0,0,,,0,0,30505,31509,32597,33520,26343.63248,,1509,1597,1187.411019,,2000,26715,1
27323,362842.932,1,2,2,37,-2,-2,-2,-2,-2,-2,880,22311,-447,-6146,4645.665971,0,22311,26,-2966.993522,26172.43582,0,0,0
27324,37183.86931,,3,2,44,,0,0,,0,0,49911,50525,51463,49952,,19080,,4800,3976.808556,3019.067757,700,1000,0
27325,355162.2832,1,2,2,33,0,0,-1,-1,0,0,,,30878,,74209.70491,,22694,36063,131298.0117,39802.08677,0,,0
27326,,,,2,39,0,0,0,,0,0,,,16980,16908,21979.10968,17895,2500,2010,4536.162855,,1000,,0
27327,,,2,1,35,0,0,0,,0,0,129564,125063,118843,137751,,,10076,10050,-1186.338444,4798.580437,6088,,0
27328,-465.382707,,3,,30,,0,0,0,0,0,19131,17834,18790,-27490,,17985,1500,1400,2433.653352,50193.67359,,1000,0
27329,142940.9301,,1,,44,0,0,0,0,0,,,122540,129558,131476,,136004,5005,10002,7594.331241,15387.9153,7007,6000,1
27330,60434.17687,1,3,,42,,0,,0,0,0,45220,46272,47330,48337,,,,1800,,3135.265252,1990,2500,0
27331,531663.1831,1,2,1,40,-1,-1,,0,-1,-1,1010,4682,8570,,23938.51567,984,4682,5000,12468.40775,,1000,600,0
27332,3611301,-1,-2,,,,-4,-9,4,-4,-3,,7391,5234,3316,-578829.2506,,7430,,-5059.444963,,3978,3258,1
27333,,1,2,1,49,0,0,0,,0,0,157713,154413,166550,162244,122162.0085,129903,7100,,1865.670044,8163.68699,5000,,0
27334,98272.24364,,2,2,42,,,2,2,,0,,57376,57876,56309,60165.83366,,5150,,9300.481442,3272.877538,,0,0
27335,263829.144,1,2,,,0,,0,,,,136798,129735,,115422,,113047,4528,4340,8371.55408,10638.15316,,,0
27336,206035.2182,1,2,1,33,-1,-1,,-1,-1,0,2104,998,,12319,14472.70352,17034,1003,848,767.1339287,10556.65493,3083,6424,0
27337,,1,2,,37,2,2,2,0,2,0,25811,,28322,29251,20196.8457,0,,0,,-1168.035248,0,0,1
27338,,1,3,1,44,0,,0,0,,0,124716,,131790,126031,107411.5484,94722,6789,12206,19835.58318,6751.375052,3474,6002,0
27339,440639.221,1,1,2,33,-1,-1,-1,,-1,-1,2976,,,17165,-1313.018411,18377,16911,5945,,634.5958937,,1759,0
27340,190514.1513,,,,37,1,2,0,0,2,0,77959,76115,,82034,89525.57363,89272,0,5000,8492.773288,11366.16799,,5000,0
27341,30468.83314,1,1,2,,,,0,0,,0,,47164,,,27063.41152,19465,,,,3324.989908,2320,3000,0
27342,175138.1221,1,3,,40,-1,-1,,0,-1,,32161,64308,65015,,,57798,,3000,,-1333.299428,4000,,0
27343,,1,1,2,,0,0,0,0,0,0,50140,45984,,,26426.09901,16072,1862,1593,5440.890684,1370.582861,451,553,0
27344,,,1,,31,-1,-1,,-1,-1,-2,15665,,10293,,5625.803743,0,2647,10363,,2182.834513,0,0,0
27345,173751.3411,1,2,1,33,0,0,0,0,0,0,65226,71031,74866,78534,78927.08916,84014,,,784.5480543,5548.483661,3787,4391,0
27346,325674.4436,1,1,,33,,-2,-2,-2,-2,-2,,1685,563,7535,-16775.44339,1522,1685,569,,-1590.261857,1522,700,1
27347,-1861.258227,1,2,,30,0,,-1,,,0,7534,4704,,16528,11484.58631,19800,2000,15300,-2298.91897,486.8997138,,0,0
27348,3611301,,,-1,-39,,3,,-3,3,-9,14658,15666,,17697,-1095287.971,,1258,,1331.475768,,0,,0
27349,297234.6836,1,1,,37,,-2,-2,-2,-2,,,3465,10069,,10747.26573,871,,,-1734.540956,-2654.517924,,3852,0
27350,3611301,-1,-2,,,-1,11,7,1,11,0,3229,,6709,6366,59222.02592,1931,,,,-8020.525194,,16486,1
27351,180389.6856,1,,2,32,-1,,-1,-2,,,1125,2182,0,0,,,,0,6885.860467,-3235.3164,0,0,1
27352,219456.1387,1,,1,39,,-1,-1,-1,-1,-1,1443,,1443,,,1443,1443,1443,,5759.420421,1443,1443,0
27353,80798.87656,1,,2,30,,-1,0,0,-1,0,0,11609,13411,14470,12493.76613,,11609,,-204.0850589,,300,4220,0
27354,,1,2,,38,2,2,2,2,2,0,163675,168581,170775,166749,,166757,9000,,-315.2800528,2646.834707,5741,5608,0
27355,137385.7354,1,3,2,31,1,-2,-2,-2,-2,-2,,-2090,-2390,,,-2390,3,0,,2349.794452,,0,1
27356,,,,2,45,-1,-1,-2,-1,-1,-1,,-900,,1905,,4641,,,2780.755186,416.2519844,4654,3661,0
27357,327565.8365,1,,,,0,0,0,0,0,0,342299,,335659,336498,313131.1371,,14000,,,16920.61821,,12000,0
27358,264687.7828,1,1,,29,,0,0,0,0,0,56050,52079,,,13753.42355,45030,6000,6000,-2244.467681,2030.733294,4000,5000,0
27359,116049.2296,1,1,,29,0,0,0,0,0,0,34052,34677,35065,35668,,37064,1553,1601,,-174.4791086,2000,2000,0
27360,,1,,1,,,-1,0,,-1,0,119279,,13380,18415,12099.32357,27390,,10000,,4100.610581,22000,42000,0
27361,180943.9135,1,2,1,38,1,2,2,2,2,0,185471,189921,193731,189136,209354.6626,202780,9000,8300,,7464.330901,,0,0
27362,,1,2,2,43,0,,0,0,,0,29308,,,20247,25431.55963,18617,2000,1340,3248.04001,-2911.653565,676,707,1
27363,111219.0881,1,2,,27,0,0,0,-2,0,-2,21920,12390,0,,2876.794723,0,1400,0,1132.844659,719.1027837,,0,0
27364,,-1,-1,,,0,0,0,,0,,,47836,0,0,52643.53266,0,2000,0,-2800.172851,,0,0,0
27365,3074179.692,-1,-2,-2,-28,,0,0,2,0,,26538,27592,30627,28999,1389085.013,29285,1500,3500,4576.652588,-12067.88547,,1040,0
27366,,,3,1,,0,0,0,2,0,0,19794,19519,20464,19756,19247.36121,11680,1304,2900,3992.656024,785.2176872,626,8554,0
27367,3611301,-1,-1,-2,-28,0,-1,8,13,-1,1,18891,19521,28868,29661,-1157291.2,,,10000,-3091.020935,-209055.0267,5000,2000,1
27368,3409469.19,,-2,-2,-28,7,3,-9,,3,-2,,47213,,,,44853,2500,2000,-95.60820662,-39493.47268,,,1
27369,35067.35743,,2,,29,1,2,0,0,2,0,,23498,,,31787.82097,26282,0,1715,-472.57855,5895.369002,952,958,0
27370,,,2,,33,-2,,0,0,,0,15220,7549,127494,,99839.81909,99410,7575,125335,845.5131922,,2833,,0
27371,221326.4413,1,,2,,,-1,-1,-1,-1,-1,6383,3166,13346,4195,,3317,3200,,280.8112121,9382.793406,3500,5912,0
27372,,,1,2,31,-2,-2,-2,-2,-2,-2,7712,72910,18030,11831,1750.663148,,35527,18442,8863.649841,7871.255922,,21802,0
27373,137263.7201,1,1,2,33,2,0,0,0,0,0,52053,52592,,54858,52790.53239,,,2000,3009.415633,-2564.332666,,,1
27374,464337.8906,1,,,,-1,-1,-1,-1,-1,-1,12712,1830,,1745,13.56221143,,1830,,414.280908,3231.796612,7519,,0
27375,27195.80728,,1,2,34,0,0,0,-2,0,-2,19569,,0,0,19452.81373,0,1000,,7220.790619,,0,,1
27376,,,2,1,35,-2,-2,,,-2,-2,,-9,-9,-9,-6032.761811,2500,,0,85913.29212,,2500,0,1
27377,346669.9436,1,2,2,40,,0,0,,0,-1,,,30900,,10719.77407,223,,2000,1497.446652,-252.8025557,223,223,0
27378,,-1,-3,-2,-44,11,8,-1,-2,8,-3,172064,175287,119687,131725,-6166696.167,,8000,5018,-3394.992636,,6000,6000,1
27379,397697.184,1,2,1,,0,0,,0,0,0,392906,400864,,419454,1962.791508,1362,16000,17986,2869.487163,402.1832973,,0,0
27380,55017.35229,1,3,1,,,0,0,,0,0,44917,,49319,50401,22771.10342,,2061,4150,1123.366055,,929,,0
27381,3611301,-1,,-1,-36,0,2,0,0,2,1,35488,39897,48916,52021,-2188336.759,,5000,10000,,-81094.36848,2000,2000,1
27382,201290.1771,1,,3,,-1,-1,-1,-1,-1,,,4760,3529,11711,46383.18208,0,4780,,3350.57485,39829.19712,,0,0
27383,197445.1185,1,1,,35,0,,0,0,,0,52160,46545,43604,43571,32614.25574,20650,3022,,-1271.710485,2811.168469,3000,,0
27384,227326.2603,1,1,1,35,0,0,0,0,0,0,,28425,20289,43432,157949.8698,136192,,2000,,160719.482,10418,69238,0
27385,191981.6591,1,2,1,,,2,,0,2,0,155327,159293,,157788,168623.7009,,,0,17190.44393,6072.956497,,1200,1
27386,5936352.583,-1,-2,-1,-47,0,0,0,0,0,,72703,74147,76305,77855,4367781.23,80452,2653,,,,2919,2944,0
27387,133364.3204,1,2,2,44,2,,0,,,0,84371,85119,86901,89583,94267.77973,,3046,3153,1543.189549,-415.1698429,3351,3400,1
27388,3611301,,-2,-1,,-6,,-10,14,,-2,3972,2809,1021,2311,,2980,,1021,-961.8161899,-72350.7852,2980,,1
27389,350586.3542,1,,2,37,1,-1,-1,-1,-1,,-2,,1070,,,,515,1075,2900.014943,,630,375,0
27390,108843.2384,,1,,41,0,0,0,0,0,-1,115467,,,58023,19962.48788,105771,2000,2500,,3622.237682,109000,4200,1
27391,252747.5201,1,1,1,37,-1,-1,,,-1,-1,46916,5545,17152,6540,12629.30624,,5545,17248,,9802.780485,6890,,0
27392,119363.1909,1,,1,44,-2,-2,-2,-2,-2,,14787,12222,16564,15047,13438.14619,13630,12898,17266,-146.7305759,18177.62624,,,0
27393,,1,2,1,46,,0,0,0,0,0,116988,114956,114531,106467,88665.57309,109245,4200,,,2055.85586,,4200,0
27394,51440.95356,,2,1,,2,,,0,,,79262,40931,40892,41612,,18019,3278,1880,-767.1502529,6237.595915,1000,700,1
27395,295604.4698,,2,1,40,0,0,0,0,0,0,,,30582,33059,,39902,3000,3000,,-1883.01898,5000,5000,0
27396,497760.889,1,3,1,,0,,0,0,,0,57313,,44226,,32496.10937,,4060,5014,-1210.700774,-126.5823791,,,0
27397,227782.6521,1,2,,39,1,-1,2,0,-1,,,16659,,,12713.25988,5400,18675,0,-937.3259711,-2427.800285,5400,0,0
27398,298653.2917,1,3,,45,-1,,-1,2,,0,836,390,,,,780,390,,636.7433792,2986.609067,0,0,0
27399,,1,2,2,41,-2,-2,-2,-2,-2,-2,0,900,910,0,10354.09479,,,910,-1469.979963,,0,,0
27400,290170.0515,1,,1,45,-1,-1,-1,-1,-1,,1207,1207,,1207,,1207,1207,,,,1207,1207,0
27401,18299.91467,1,3,,47,,0,,-2,0,-1,3897,4774,-10,-10,,3990,1004,,14725.26699,,,2000,0
27402,359010.206,1,1,1,,,-1,-1,0,-1,0,5225,-1900,14838,15987,21540.25247,,6,,8835.909354,,4514,1075,0
27403,6349.5563,1,2,3,37,0,0,0,0,0,,19701,20302,19200,17085,22867.86866,,,1500,923.8731907,2949.881092,,1000,0
27404,236847.9864,1,,1,35,0,0,0,0,0,0,,78906,84078,,2333.844487,12606,,10000,4695.437396,2442.653729,10000,,0
27405,88121.78685,,1,1,45,0,0,0,0,0,0,118287,117775,117106,118207,,123040,5700,5700,-2055.673577,9175.682727,,0,0
27406,114967.3159,1,5,3,44,,,,0,,,,39218,,30456,17593.34563,27102,0,2005,4812.382549,3125.060792,2000,,0
27407,,,3,,47,,0,0,,0,0,,13244,14722,15181,14976.46521,16671,2000,2000,2078.5613,93.91355407,1000,1000,0
27408,525152.4087,,3,2,31,-1,-1,2,-1,-1,,8748,,,6040,5666.178673,1200,3500,,3799.470146,,1206,0,0
27409,79951.48641,1,2,1,45,,,,-1,,-1,10290,40000,,2303,,,40000,0,1096.082156,,,0,0
27410,6459324.366,,-2,,,,-9,2,-8,-9,-2,,31495,,,-2109536.247,30213,2000,1800,-352.2540993,3262.870368,1400,5002,1
27411,252990.5251,1,2,2,30,,0,0,0,0,0,261602,267238,273951,262720,141868.8757,102181,,11075,4549.063134,10275.92421,10000,4000,0
27412,175881.6072,1,1,1,37,-2,-2,-2,-2,-2,-2,3509,-8,,0,26795.41826,,0,1906,7820.818712,6374.377915,0,1534,0
27413,152788.4833,,3,1,45,,0,0,0,0,0,,40441,,34090,35477.38097,36829,10000,5000,79.09286413,,3000,2000,0
27414,56445.9409,1,2,1,,1,-1,0,0,-1,0,-1582,56557,55839,47797,,8284,59852,5011,10327.5803,717.8735503,1000,5000,0
27415,171761.0263,1,,,36,0,0,,0,0,0,184661,183112,183172,183117,,183394,7000,,-3662.292115,9852.961997,7000,,0
27416,325072.0635,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,,0,8605.423928,0,0,0,532.982471,-1659.548451,0,,1
27417,,1,2,1,40,0,0,0,0,0,-2,142326,,150145,150500,5306.984311,0,4500,6114,2097.227977,-1206.088177,0,,1
27418,231706.4574,,1,2,39,-2,,-2,-2,,-2,,7615,0,,-17631.81149,0,7637,,5689.980712,2410.932578,,14263,0
27419,47712.16226,1,3,2,,,0,0,0,0,0,,50797,53340,45661,12562.66348,21155,,,4733.496369,1337.293417,1300,754,0
27420,,,1,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,20927.8008,390,390,390,-8.063202352,3671.938357,390,390,1
27421,292905.6831,,2,1,,,-2,-2,-2,-2,-2,0,0,,,-4745.344249,0,,0,,224.4099503,0,0,0
27422,,,2,1,43,0,0,0,0,0,0,78726,,,,28385.7037,,3000,3000,9951.61049,,1500,1500,0
27423,198712.6641,,,2,,,-1,0,0,-1,0,172012,167929,116189,192082,132156.2919,92593,168019,5000,3851.105592,6475.630476,,,0
27424,78412.18989,1,3,1,44,,0,0,0,0,,19951,17221,15816,,,10657,,,,1939.907957,,405,0
27425,139976.636,1,,1,40,0,0,,0,0,0,139282,138095,,139401,95369.88339,,,,-7360.67013,6617.879313,,3700,1
27426,346366.0772,1,,1,36,0,0,-1,0,0,-1,32596,,32597,16666,9416.45152,32809,1000,,,9667.133769,32809,,1
